Date;Day;MUC Total;Active Cases;MUC Recovered;Deaths (sum);MUC New Infections;Correction;RKI New Infections;Diff MUC RKI;Diff same day last week;Active Cases (change);Recovered (change);Death (change);MUC 7 day sum;RKI 7 day sum;DIFF 7DI;MUC 7 Day Incidence;RKI 7 Day Incidence;Official RKI 7D Inc;To 10;To 35;To 50;To 100;Test Pos Rate BY;Daily Tests BY;Daily Test BY Pos;Daily test avg 7 days;Beds;ICU;IMC;Diff 7 Day Incidence;Naive R(t) 4D;Naive R(t) 7D;Diff 7D DoD;Diff 7D WoW;Var Lab WoW;Active WoW;RKI Total;Diff Total;RKI 7D Diff last week;7D avg weekly chg;BAV 1st Vacc Total;BAV 2nd Vacc Total;BAV 3rd Vacc Total;BAV 4th Vacc Total;BAV 1st Vacc %;BAV 1st Vacc Day;BAV 1st Vacc Avg;BAV 1st Vacc 7D;BAV 2nd Vacc %;BAV 2nd Vacc Day;BAV 2nd Vacc Avg;BAV 2nd Vacc 7D;BAV 3rd Vacc %;BAV 3rd Vacc Day;BAV 3rd Vacc Avg;BAV 3rd Vacc 7D;BAV 4th Vacc %;BAV 4th Vacc Day;BAV 4th Vacc Avg;BAV 4th Vacc 7D;MUC 1st Vacc Total;MUC 1st Vacc Day;MUC 1st Vacc%;MUC 2nd Vacc Total;MUC 2nd Vacc Day;MUC 2nd Vacc%;MUC 3rd Vacc Total;MUC 3rd Vacc Day;MUC 3rd Vacc%;MUC 4th Vacc Total;MUC 4th Vacc Day;MUC 4th Vacc %;LGL 7D Hospital;Hospital Incidence;LGL ICU;IVENA Total;% 7D SUM of IVENA;YELLOW %;RED %;7D DIFF TOTAL;ICU to Total %
2022-05-11;Wed, 11;511534;12602;496916;2016;1541;;1542;-1;-10,0 %;675;863;3;8325;8326;5,23 %;559,4;559,5;531,7;-6713;-6341;-6117;-5373;30,32 %;27601;8368;28363;260;23;2;27,7;0,97;0,98;-2 %;-3,0 %;-13,6 %;-789;512448;-914;-256;-408;9845122;9810995;7446310;465800;74,92 %;189;165;1154;74,66 %;424;437;3060;56,67 %;1888;1787;12509;3,54 %;5927;4218;29528;1082852;8;72,76 %;1059203;21;71,17 %;700580;80;47,08 %;51623;67;3,47 %;690;5,28;177;2146;32,34 %;57,83 %;29,50 %;-13,29 %;8,25 %
2022-05-12;Thu, 12;512804;12912;497869;2023;1270;;1272;-2;-13,1 %;310;953;7;8131;8135;5,87 %;546,4;546,6;516,3;-6717;-6345;-6121;-5377;30,32 %;27601;8368;28109;259;20;3;30,1;0,96;0,98;-2 %;-6,7 %;-23,8 %;-611;513720;-916;-584;-354;9845393;9811694;7448864;472186;74,93 %;271;166;1164;74,67 %;699;423;2964;56,69 %;2554;1648;11534;3,59 %;6386;3915;27406;1082861;9;72,76 %;1059221;18;71,17 %;700644;64;47,08 %;51700;77;3,47 %;688;5,25;167;2135;32,32 %;57,50 %;27,83 %;-11,45 %;7,82 %
2022-05-13;Fri, 13;513827;12331;499472;2024;1023;;1023;0;-19,3 %;-581;1603;1;7887;7891;4,99 %;530,0;530,2;505,0;-6819;-6447;-6223;-5479;30,32 %;27601;8368;27855;255;20;3;25,0;0,94;0,97;-3 %;-12,6 %;-29,5 %;-580;514743;-916;-1133;-468;9845605;9812256;7450822;476335;74,93 %;212;160;1118;74,67 %;562;412;2883;56,70 %;1958;1604;11227;3,63 %;4149;3755;26286;1082869;8;72,76 %;1059240;19;71,18 %;700710;66;47,08 %;51754;54;3,48 %;692;5,24;149;2135;32,22 %;57,33 %;24,83 %;-11,30 %;6,98 %
2022-05-14;Sat, 14;514625;11416;501185;2024;798;;798;0;-13,5 %;-915;1713;0;7762;7766;17,76 %;521,6;521,8;443,1;-6991;-6619;-6395;-5651;30,32 %;27601;8368;27601;252;19;2;78,5;0,93;0,95;-2 %;-11,7 %;-28,6 %;-816;515541;-916;-1032;-529;9845654;9812439;7451273;476769;74,93 %;49;158;1103;74,68 %;183;411;2877;56,71 %;451;1598;11185;3,63 %;434;3729;26100;1082878;9;72,76 %;1059259;19;71,18 %;700776;66;47,09 %;51808;54;3,48 %;622;5,27;147;2277;30,39 %;57,67 %;24,50 %;-5,24 %;6,46 %
2022-05-15;Sun, 15;515184;10511;502648;2025;559;;559;0;-10,7 %;-905;1463;1;7696;7699;28,87 %;517,1;517,3;401,4;-6549;-6177;-5953;-5209;23,28 %;27601;8368;26976;248;19;2;115,7;0,93;0,94;-1 %;-10,0 %;-25,9 %;-1022;516100;-916;-859;-571;9845703;9812621;7451723;477203;74,93 %;49;155;1088;74,68 %;182;410;2871;56,71 %;450;1592;11143;3,63 %;434;3702;25915;1082887;9;72,76 %;1059278;19;71,18 %;700842;66;47,09 %;51862;54;3,48 %;585;4,73;143;2418;25,72 %;51,83 %;23,83 %;0,79 %;5,91 %
2022-05-16;Mon, 16;515998;10058;503909;2031;814;;814;0;-18,7 %;-453;1261;6;7507;7512;7,04 %;504,4;504,8;471,6;-5859;-5487;-5263;-4519;23,28 %;23229;5408;26352;239;22;0;32,8;0,92;0,93;-2 %;-12,6 %;-22,6 %;-1516;516914;-916;-1087;-704;9845807;9812915;7452753;479124;74,93 %;104;151;1057;74,68 %;294;412;2883;56,72 %;1030;1505;10538;3,65 %;1921;3601;25207;1083034;147;72,77 %;1059688;410;71,21 %;702306;1464;47,19 %;54714;2852;3,68 %;623;4,45;144;1882;31,08 %;48,75 %;24,00 %;-19,78 %;7,65 %
2022-05-17;Tue, 17;516940;10077;504831;2032;942;;943;-1;-37,3 %;19;922;1;6947;6951;4,64 %;466,8;467,1;446,4;-5259;-4887;-4663;-3919;23,28 %;23229;5408;25727;227;26;3;20,4;0,91;0,92;-7 %;-18,2 %;-19,2 %;-1850;517857;-917;-1546;-928;9845999;9813419;7454511;484248;74,93 %;192;152;1066;74,68 %;504;407;2848;56,73 %;1758;1441;10089;3,69 %;5124;3482;24375;1083044;10;72,78 %;1059708;20;71,21 %;702420;114;47,20 %;54878;164;3,69 %;568;4,74;145;1803;34,55 %;51,92 %;24,17 %;-18,97 %;8,04 %
2022-05-18;Wed, 18;517835;10347;505455;2033;895;;895;0;-42,0 %;270;624;1;6301;6304;3,90 %;423,4;423,6;407,7;-4883;-4511;-4287;-3543;23,28 %;23229;5408;25103;226;26;5;15,7;0,89;0,90;-9 %;-24,3 %;-16,1 %;-2255;518752;-917;-2022;-1180;9846173;9813895;7456168;488778;74,93 %;174;150;1051;74,69 %;476;414;2900;56,74 %;1657;1408;9858;3,72 %;4530;3283;22978;1083048;4;72,78 %;1059718;10;71,21 %;702492;72;47,20 %;54977;99;3,69 %;546;4,32;144;1775;32,00 %;47,33 %;24,00 %;-17,29 %;8,11 %
2022-05-19;Thu, 19;518703;10212;506457;2034;868;;869;-1;-31,7 %;-135;1002;1;5899;5901;5,71 %;396,4;396,5;375,1;-4728;-4356;-4132;-3388;23,28 %;23229;5408;24478;210;26;4;21,3;0,85;0,88;-6 %;-27,5 %;-12,4 %;-2700;519621;-918;-2234;-1416;9846370;9814477;7458131;494639;74,93 %;197;140;977;74,69 %;582;398;2783;56,76 %;1963;1324;9267;3,76 %;5861;3208;22453;1083060;12;72,78 %;1059742;24;71,21 %;702576;84;47,21 %;55010;33;3,70 %;515;4,16;146;1692;32,27 %;45,50 %;24,33 %;-20,75 %;8,63 %
2022-05-20;Fri, 20;519478;9485;507957;2036;775;;774;1;-24,3 %;-727;1500;2;5651;5652;5,32 %;379,7;379,8;360,6;-4706;-4334;-4110;-3366;23,28 %;23229;5408;23854;207;24;4;19,1;0,80;0,86;-4 %;-28,4 %;-10,1 %;-2846;520395;-917;-2239;-1574;9846525;9814971;7459927;498472;74,93 %;155;131;920;74,69 %;494;388;2715;56,77 %;1796;1301;9105;3,79 %;3833;3162;22137;1083076;16;72,78 %;1059766;24;71,21 %;702676;100;47,22 %;55070;60;3,70 %;498;3,92;134;1672;30,80 %;42,92 %;22,33 %;-21,69 %;8,01 %
2022-05-21;Sat, 21;519915;8381;509498;2036;437;;438;-1;-45,1 %;-1104;1541;0;5290;5292;15,79 %;355,5;355,6;307,1;-4583;-4211;-3987;-3243;23,28 %;23229;5408;23229;203;23;5;48,4;0,77;0,83;-6 %;-31,9 %;-11,5 %;-3035;520833;-918;-2474;-1780;9846573;9815128;7460346;498832;74,93 %;48;131;919;74,70 %;157;384;2689;56,78 %;419;1296;9073;3,80 %;360;3152;22063;1083092;16;72,78 %;1059790;24;71,21 %;702777;101;47,22 %;55130;60;3,70 %;449;3,79;134;1651;30,16 %;41,50 %;22,33 %;-27,49 %;8,12 %
2022-05-22;Sun, 22;520227;7423;510767;2037;312;;313;-1;-44,0 %;-958;1269;1;5043;5046;25,69 %;338,9;339,1;269,8;-4082;-3710;-3486;-2742;19,40 %;23229;5408;22530;199;21;6;69,1;0,77;0,82;-5 %;-34,5 %;-12,8 %;-3088;521146;-919;-2653;-2036;9846622;9815285;7460764;499192;74,94 %;49;131;919;74,70 %;157;381;2664;56,78 %;418;1292;9041;3,80 %;360;3141;21989;1083167;75;72,78 %;1060002;212;71,23 %;703385;608;47,26 %;57329;2199;3,85 %;410;3,42;135;1631;27,53 %;37,42 %;22,50 %;-32,55 %;8,28 %
2022-05-23;Mon, 23;520770;6943;511790;2037;543;;542;1;-33,4 %;-480;1023;0;4772;4774;7,65 %;320,7;320,8;298,0;-3683;-3311;-3087;-2343;19,40 %;18333;3556;21830;187;19;4;22,7;0,78;0,80;-5 %;-36,4 %;-14,0 %;-3115;521688;-918;-2738;-2272;9846715;9815525;7461647;500992;74,94 %;93;130;908;74,70 %;240;373;2610;56,78 %;883;1271;8894;3,81 %;1800;3124;21868;1083174;7;72,78 %;1060016;14;71,23 %;703437;52;47,27 %;57380;51;3,86 %;472;3,12;127;1610;25,47 %;34,17 %;21,17 %;-14,45 %;7,89 %
2022-05-24;Tue, 24;521549;6924;512588;2037;779;;780;-1;-17,3 %;-19;798;0;4609;4611;7,38 %;309,7;309,8;288,5;-3566;-3194;-2970;-2226;19,40 %;18333;3556;21131;174;17;5;21,2;0,80;0,79;-3 %;-33,7 %;-15,1 %;-3153;522468;-919;-2340;-2386;9846885;9815976;7463585;505676;74,94 %;170;127;886;74,70 %;451;365;2557;56,80 %;1938;1296;9074;3,85 %;4684;3061;21428;1083181;7;72,78 %;1060031;15;71,23 %;703488;51;47,27 %;57431;51;3,86 %;466;3,59;121;1549;30,47 %;39,33 %;20,17 %;-14,09 %;7,81 %
2022-05-25;Wed, 25;522142;6958;513147;2037;593;;593;0;-33,7 %;34;559;0;4307;4309;6,01 %;289,4;289,5;273,1;-3291;-2919;-2695;-1951;19,40 %;18333;3556;20431;168;16;3;16,3;0,81;0,79;-7 %;-31,6 %;-16,1 %;-3389;523061;-919;-1995;-2382;9847097;9816430;7465283;510313;74,94 %;212;132;924;74,71 %;454;362;2535;56,81 %;1698;1302;9115;3,88 %;4637;3076;21535;1083189;8;72,79 %;1060045;14;71,23 %;703540;52;47,27 %;57482;51;3,86 %;445;3,55;115;1488;31,32 %;38,83 %;19,17 %;-16,17 %;7,73 %
2022-05-26;Thu, 26;522595;6597;513961;2037;453;;452;1;-48,0 %;-361;814;0;3892;3892;21,40 %;261,5;261,5;215,4;-2970;-2598;-2374;-1630;19,40 %;18333;3556;19732;162;15;2;46,1;0,80;0,79;-10 %;-34,0 %;-17,0 %;-3615;523513;-918;-2009;-2350;9847130;9816462;7465398;510512;74,94 %;33;109;760;74,71 %;32;284;1985;56,81 %;115;1038;7267;3,89 %;199;2268;15873;1083197;8;72,79 %;1060059;14;71,23 %;703591;51;47,28 %;57533;51;3,87 %;360;3,39;117;1427;31,18 %;37,08 %;19,50 %;-15,66 %;8,20 %
2022-05-27;Fri, 27;522930;5990;514903;2037;335;;335;0;-56,7 %;-607;942;0;3452;3453;5,31 %;232,0;232,0;220,3;-2866;-2494;-2270;-1526;19,40 %;18333;3556;19032;163;15;2;11,7;0,78;0,79;-11 %;-38,9 %;-17,9 %;-3495;523848;-918;-2199;-2344;9847285;9816872;7466754;512398;74,94 %;155;109;760;74,71 %;410;272;1901;56,82 %;1356;975;6827;3,90 %;1886;1989;13926;1083210;13;72,79 %;1060074;15;71,23 %;703648;57;47,28 %;57564;31;3,87 %;411;2,74;123;1469;24,51 %;30,00 %;20,50 %;-12,14 %;8,37 %
2022-05-28;Sat, 28;523476;5641;515798;2037;546;;546;0;24,7 %;-349;895;0;3561;3561;25,29 %;239,3;239,3;191,0;-3099;-2727;-2503;-1759;19,40 %;18333;3556;18333;165;15;3;48,3;0,77;0,79;3 %;-32,7 %;-18,6 %;-2740;524394;-918;-1731;-2238;9847341;9817005;7467096;512735;74,94 %;56;110;768;74,71 %;133;268;1877;56,83 %;342;964;6750;3,90 %;337;1986;13903;1083224;14;72,79 %;1060089;15;71,23 %;703705;57;47,29 %;57596;32;3,87 %;372;3,13;117;1511;27,20 %;34,25 %;19,50 %;-8,48 %;7,74 %
2022-05-29;Sun, 29;523789;5086;516666;2037;313;;313;0;0,0 %;-555;868;0;3562;3561;40,43 %;239,3;239,3;170,4;-2870;-2498;-2274;-1530;21,86 %;18333;3556;18587;166;15;4;68,9;0,77;0,79;0 %;-29,4 %;-18,8 %;-2337;524707;-918;-1485;-2071;9847406;9817153;7467438;513072;74,94 %;65;112;784;74,71 %;148;267;1868;56,83 %;342;953;6674;3,90 %;337;1983;13880;1083237;13;72,79 %;1060105;16;71,23 %;703763;58;47,29 %;57628;32;3,87 %;344;2,83;119;1552;23,97 %;31,00 %;19,83 %;-4,84 %;7,67 %
2022-05-30;Mon, 30;524182;4704;517441;2037;393;;394;-1;-27,3 %;-382;775;0;3412;3413;8,01 %;229,3;229,3;212,3;-2483;-2111;-1887;-1143;21,86 %;20110;4396;18841;155;15;3;17,0;0,80;0,80;-4 %;-28,5 %;-18,4 %;-2239;525101;-919;-1361;-1874;9847469;9817370;7468221;514684;74,94 %;63;108;754;74,71 %;217;264;1845;56,83 %;783;939;6574;3,92 %;1612;1956;13692;1083269;32;72,79 %;1060174;69;71,24 %;704124;361;47,31 %;59173;1545;3,98 %;367;2,62;121;1360;25,29 %;28,67 %;20,17 %;-15,53 %;8,90 %
2022-05-31;Tue, 31;525055;5140;517875;2040;873;;871;2;11,7 %;436;434;3;3506;3504;7,49 %;235,6;235,5;219,1;-2764;-2392;-2168;-1424;21,86 %;20110;4396;19095;166;13;4;16,5;0,86;0,82;3 %;-24,0 %;-17,3 %;-1784;525972;-917;-1107;-1698;9847634;9817755;7469713;518125;74,94 %;165;107;749;74,72 %;385;254;1779;56,85 %;1492;875;6128;3,94 %;3441;1778;12449;1083282;13;72,79 %;1060195;21;71,24 %;704222;98;47,32 %;59251;78;3,98 %;380;2,79;109;1313;27,95 %;30,58 %;18,17 %;-15,24 %;8,30 %
2022-06-01;Wed, 1;525800;5573;518187;2040;745;;746;-1;25,8 %;433;312;0;3658;3657;8,05 %;245,8;245,7;227,4;-3055;-2683;-2459;-1715;21,86 %;20110;4396;19348;158;11;4;18,4;0,93;0,84;4 %;-15,1 %;-15,6 %;-1385;526718;-918;-652;-1506;9847778;9818107;7471074;521485;74,94 %;144;97;681;74,72 %;352;240;1677;56,86 %;1361;827;5791;3,97 %;3360;1596;11172;1083290;8;72,79 %;1060213;18;71,24 %;704272;50;47,32 %;59291;40;3,98 %;380;2,89;110;1291;29,43 %;31,67 %;18,33 %;-13,24 %;8,52 %
2022-06-02;Thu, 2;526425;5655;518728;2042;625;;625;0;38,3 %;82;541;2;3830;3830;6,01 %;257,4;257,4;242,8;-3346;-2974;-2750;-2006;21,86 %;20110;4396;19602;148;11;1;14,6;1,00;0,89;5 %;-1,6 %;-13,0 %;-942;527343;-918;-62;-1228;9847962;9818621;7472745;525726;74,95 %;184;119;832;74,72 %;514;308;2159;56,87 %;1671;1050;7347;4,00 %;4241;2173;15214;1083305;15;72,79 %;1060224;11;71,24 %;704340;68;47,33 %;59361;70;3,99 %;469;2,89;122;1255;30,28 %;31,67 %;20,33 %;-12,05 %;9,72 %
2022-06-03;Fri, 3;527113;5564;519506;2043;688;;691;-3;106,3 %;-91;778;1;4183;4186;6,11 %;281,1;281,3;265,1;-3488;-3116;-2892;-2148;21,86 %;20110;4396;19856;147;11;1;16,0;1,09;0,96;9 %;21,2 %;-9,6 %;-426;528034;-921;733;-809;9848148;9819025;7474315;528752;74,95 %;186;123;863;74,73 %;404;308;2153;56,88 %;1570;1080;7561;4,02 %;3026;2336;16354;1083321;16;72,79 %;1060235;11;71,24 %;704408;68;47,33 %;59430;69;3,99 %;442;3,57;117;1266;37,05 %;39,08 %;19,50 %;-13,82 %;9,24 %
2022-06-04;Sat, 4;527115;4973;520098;2044;2;;2;0;-99,6 %;-591;592;1;3639;3642;7,14 %;244,5;244,7;228,4;-3180;-2808;-2584;-1840;21,86 %;20110;4396;20110;146;11;1;16,1;1,09;1,00;-13 %;2,3 %;-5,3 %;-668;528036;-921;81;-550;9848188;9819137;7474638;529041;74,95 %;40;121;847;74,73 %;112;305;2132;56,88 %;323;1077;7542;4,03 %;289;2329;16306;1083337;16;72,80 %;1060247;12;71,24 %;704477;69;47,34 %;59500;70;4,00 %;418;3,36;115;1276;34,64 %;36,83 %;19,17 %;-15,55 %;9,01 %
2022-06-05;Sun, 5;527122;4527;520550;2045;7;;7;0;-97,8 %;-446;452;1;3333;3336;8,00 %;224,0;224,2;207,6;-2793;-2421;-2197;-1453;27,12 %;20110;4396;20144;145;11;2;16,4;1,06;1,02;-8 %;-6,3 %;-1,5 %;-559;528043;-921;-225;-370;9848229;9819249;7474961;529330;74,95 %;41;118;823;74,73 %;112;299;2096;56,89 %;323;1075;7523;4,03 %;289;2323;16258;1083356;19;72,80 %;1060284;37;71,25 %;704630;153;47,35 %;60002;502;4,03 %;399;3,18;113;1287;32,48 %;34,83 %;18,83 %;-17,07 %;8,78 %
2022-06-06;Mon, 6;527130;4200;520884;2046;8;;8;0;-98,0 %;-327;334;1;2948;2950;9,26 %;198,1;198,2;181,4;-1930;-1558;-1334;-590;27,12 %;20347;5518;20178;144;11;2;16,7;0,98;1,01;-12 %;-13,6 %;1,7 %;-504;528051;-921;-463;-242;9848242;9819267;7475019;529433;74,95 %;13;110;773;74,73 %;18;271;1897;56,89 %;58;971;6798;4,03 %;103;2107;14749;1083375;19;72,80 %;1060321;37;71,25 %;704783;153;47,36 %;60505;503;4,07 %;283;3,04;110;1298;30,74 %;33,25 %;18,33 %;-4,56 %;8,47 %
2022-06-07;Tue, 7;528686;5210;521430;2046;1556;;1575;-19;80,8 %;1010;546;0;3631;3654;12,46 %;244,0;245,5;218,3;-2740;-2368;-2144;-1400;27,12 %;20347;5518;20212;153;14;2;25,7;0,89;0,98;24 %;4,3 %;4,0 %;70;529626;-940;150;-63;9848357;9819502;7475923;531092;74,95 %;115;103;723;74,73 %;235;250;1747;56,89 %;904;887;6210;4,04 %;1659;1852;12967;1083395;20;72,80 %;1060358;37;71,25 %;704937;154;47,37 %;61007;502;4,10 %;373;2,15;113;1335;21,20 %;23,58 %;18,83 %;1,68 %;8,46 %
2022-06-08;Wed, 8;530074;6285;521739;2050;1388;;1418;-30;90,1 %;1075;309;4;4274;4326;8,39 %;287,2;290,7;268,2;-3522;-3150;-2926;-2182;27,12 %;20347;5518;20245;156;13;2;19,0;0,93;1,01;18 %;18,3 %;5,5 %;712;531044;-970;669;126;9848514;9819825;7476924;533166;74,95 %;157;105;736;74,73 %;323;245;1718;56,90 %;1001;836;5850;4,06 %;2074;1669;11681;1083413;18;72,80 %;1060379;21;71,25 %;704996;59;47,37 %;61068;61;4,10 %;422;2,84;107;1352;27,59 %;31,08 %;17,83 %;4,73 %;7,91 %
2022-06-09;Thu, 9;531175;6993;522126;2056;1101;;1143;-42;82,9 %;708;387;6;4750;4844;7,07 %;319,2;325,5;304,0;-3962;-3590;-3366;-2622;27,12 %;20347;5518;20279;155;14;1;15,2;1,05;1,05;12 %;26,5 %;6,2 %;1338;532187;-1012;1014;280;9848649;9820160;7478158;536091;74,95 %;135;98;687;74,73 %;335;220;1539;56,91 %;1234;773;5413;4,08 %;2925;1481;10365;1083426;13;72,80 %;1060395;16;71,25 %;705045;49;47,38 %;61133;65;4,11 %;484;3,21;112;1373;30,74 %;35,17 %;18,67 %;9,40 %;8,16 %
2022-06-10;Fri, 10;532060;7005;522999;2056;885;;957;-72;38,5 %;12;873;0;4947;5110;7,04 %;332,4;343,4;320,8;-4887;-4515;-4291;-3547;27,12 %;20347;5518;20313;158;13;1;11,6;1,27;1,11;5 %;22,1 %;5,8 %;1441;533144;-1084;924;307;9848794;9820484;7479248;538025;74,95 %;145;92;646;74,74 %;324;208;1459;56,92 %;1090;705;4933;4,09 %;1934;1325;9273;1083440;14;72,80 %;1060411;16;71,25 %;705095;50;47,38 %;61199;66;4,11 %;537;3,68;118;1385;34,95 %;40,33 %;19,67 %;9,40 %;8,52 %
2022-06-11;Sat, 11;532060;6260;523744;2056;0;;0;0;-100,0 %;-745;745;0;4945;5108;7,02 %;332,3;343,2;320,7;-4952;-4580;-4356;-3612;27,12 %;20347;5518;20347;160;11;2;11,6;1,43;1,16;-0 %;40,3 %;4,6 %;1287;533144;-1084;1466;505;9848830;9820587;7479492;538282;74,95 %;36;92;642;74,74 %;103;207;1450;56,92 %;244;693;4854;4,10 %;257;1320;9241;1083454;14;72,80 %;1060428;17;71,26 %;705145;50;47,38 %;61265;66;4,12 %;509;4,09;115;1398;38,41 %;44,75 %;19,17 %;9,56 %;8,23 %
2022-06-12;Sun, 12;532060;5635;524368;2057;0;;7;-7;0,0 %;-625;624;1;4938;5108;7,18 %;331,8;343,2;320,2;-4944;-4572;-4348;-3604;27,12 %;20347;5518;20347;162;10;2;11,6;1,41;1,20;0 %;53,1 %;3,6 %;1108;533151;-1091;1772;790;9848867;9820691;7479736;538539;74,95 %;37;91;638;74,74 %;104;206;1442;56,92 %;244;682;4775;4,10 %;257;1316;9209;1083461;7;72,80 %;1060449;21;71,26 %;705248;103;47,39 %;61677;412;4,14 %;494;3,87;112;1411;36,07 %;42,42 %;18,67 %;9,63 %;7,94 %
2022-06-13;Mon, 13;534753;2119;530599;2035;;;1602;;19925,0 %;-3516;6231;-22;;6702;7,75 %;;450,3;417,9;-4978;-4606;-4382;-3638;30,95 %;20749;6421;20404;168;6;7;32,4;1,40;1,29;31 %;127,2 %;2,8 %;-2081;534753;0;3752;1392;9848925;9820862;7480459;539803;74,95 %;58;98;683;74,74 %;171;228;1595;56,93 %;723;777;5440;4,11 %;1264;1481;10370;1083469;8;72,80 %;1060470;21;71,26 %;705351;103;47,40 %;62090;413;4,17 %;688;3,76;120;1511;32,69 %;41,17 %;20,00 %;16,41 %;7,94 %
2022-06-14;Tue, 14;536156;3015;531104;2037;;;1403;;-10,9 %;896;505;2;;6530;7,10 %;;438,8;409,7;-4963;-4591;-4367;-3623;30,95 %;20749;6421;20462;184;15;3;29,1;1,31;1,35;-3 %;78,7 %;2,1 %;-2195;536156;0;2876;1782;9849034;9821149;7481608;542243;74,95 %;109;97;677;74,74 %;287;235;1647;56,94 %;1149;812;5685;4,13 %;2440;1593;11151;1083483;14;72,80 %;1060487;17;71,26 %;705425;74;47,40 %;62212;122;4,18 %;674;5,24;127;1526;45,09 %;57,33 %;21,17 %;14,31 %;8,32 %
2022-06-15;Wed, 15;537366;3782;531546;2038;;;1210;;-14,7 %;767;442;1;;6322;6,73 %;;424,8;398,0;-5030;-4658;-4434;-3690;30,95 %;20749;6421;20519;187;15;3;26,8;1,27;1,35;-3 %;46,1 %;1,7 %;-2503;537366;0;1996;1971;9849172;9821412;7482528;544851;74,95 %;138;94;658;74,74 %;263;227;1587;56,94 %;920;801;5604;4,15 %;2608;1669;11685;1083497;14;72,81 %;1060504;17;71,26 %;705500;75;47,41 %;62334;122;4,19 %;686;5,13;125;1522;44,28 %;56,17 %;20,83 %;12,57 %;8,21 %
2022-06-16;Thu, 16;537368;3782;531548;2038;;;2;;-99,8 %;0;2;0;;5181;8,31 %;;348,1;321,4;-4075;-3703;-3479;-2735;30,95 %;20749;6421;20577;190;16;2;26,7;1,23;1,29;-18 %;7,0 %;1,4 %;-3211;537368;0;337;1875;9849188;9821432;7482627;545177;74,95 %;16;77;539;74,74 %;20;182;1272;56,94 %;99;638;4469;4,15 %;326;1298;9086;1083507;10;72,81 %;1060508;4;71,26 %;705523;23;47,41 %;62389;55;4,19 %;569;5,22;128;1517;45,22 %;57,17 %;21,33 %;10,49 %;8,44 %
2022-06-17;Fri, 17;538644;3702;532904;2038;;;1276;;33,3 %;-80;1356;0;;5500;7,94 %;;369,6;342,4;-5351;-4979;-4755;-4011;30,95 %;20749;6421;20634;193;16;1;27,2;1,07;1,16;6 %;7,6 %;1,3 %;-3303;538644;0;390;1798;9849323;9821749;7483579;548240;74,96 %;135;76;529;74,75 %;317;181;1265;56,95 %;952;619;4331;4,17 %;3063;1459;10215;1083516;9;72,81 %;1060523;15;71,26 %;705558;35;47,41 %;62487;98;4,20 %;658;4,33;120;1560;36,47 %;47,42 %;20,00 %;12,64 %;7,69 %
2022-06-18;Sat, 18;538659;2850;533771;2038;;;15;;0,0 %;-852;867;0;;5515;8,24 %;;370,6;342,4;-5359;-4987;-4763;-4019;30,95 %;20749;6421;20692;196;16;1;28,2;0,96;1,08;0 %;8,0 %;1,4 %;-3410;538659;0;407;1647;9849360;9821817;7483735;548705;74,96 %;37;76;530;74,75 %;68;176;1230;56,95 %;156;606;4243;4,18 %;465;1489;10423;1083525;9;72,81 %;1060538;15;71,26 %;705593;35;47,41 %;62586;99;4,21 %;629;5,01;133;1603;41,05 %;54,83 %;22,17 %;14,66 %;8,30 %
2022-06-19;Sun, 19;538670;2157;534475;2038;;;11;;57,1 %;-693;704;0;;5519;8,48 %;;370,9;341,9;-3768;-3396;-3172;-2428;30,95 %;20749;6421;20749;199;16;0;29,0;0,88;1,04;0 %;8,0 %;1,5 %;-3478;538670;0;411;1453;9849397;9821885;7483892;549170;74,96 %;37;76;530;74,75 %;68;171;1194;56,95 %;157;594;4156;4,18 %;465;1519;10631;1083535;10;72,81 %;1060554;16;71,26 %;705629;36;47,41 %;62685;99;4,21 %;605;4,79;123;1645;38,24 %;52,42 %;20,50 %;16,58 %;7,48 %
2022-06-20;Mon, 20;540183;2589;535556;2038;;;1513;;-5,6 %;432;1081;0;;5430;11,59 %;;364,9;327,0;-3878;-3506;-3282;-2538;31,19 %;27001;8422;21642;205;18;2;37,9;0,89;1,00;-2 %;-19,0 %;2,2 %;470;540183;0;-1272;735;9849549;9822156;7484926;551570;74,96 %;152;89;624;74,75 %;271;185;1294;56,96 %;1034;638;4467;4,20 %;2400;1681;11767;1083554;19;72,81 %;1060584;30;71,27 %;705843;214;47,43 %;63441;756;4,26 %;630;4,60;123;1738;34,81 %;50,42 %;20,50 %;15,02 %;7,08 %
2022-06-21;Tue, 21;542008;4010;535957;2041;;;1825;;30,1 %;1421;401;3;;5852;12,70 %;;393,2;348,9;-4493;-4121;-3897;-3153;31,19 %;27001;8422;22535;205;19;2;44,3;0,95;0,97;8 %;-10,4 %;3,5 %;995;542008;0;-678;227;9891281;9871319;7677078;555557;75,28 %;41732;6035;42247;75,12 %;49163;7167;50170;58,42 %;192152;27924;195470;4,23 %;3987;1902;13314;1083569;15;72,81 %;1060602;18;71,27 %;705920;77;47,43 %;63650;209;4,28 %;696;4,79;127;1724;36,54 %;52,50 %;21,17 %;12,98 %;7,37 %
