Date;Day;MUC Total;Active Cases;MUC Recovered;Deaths (sum);MUC New Infections;Correction;RKI New Infections;Diff MUC RKI;Diff same day last week;Active Cases (change);Recovered (change);Death (change);Deaths 7D Sum;MUC 7 day sum;RKI 7 day sum;DIFF 7DI;MUC 7 Day Incidence;RKI 7 Day Incidence;Official RKI 7D Inc;To 10;To 35;To 50;To 100;Test Pos Rate BY;Daily Tests BY;Daily Test BY Pos;Daily test avg 7 days;Beds;IMC;ICU;SUM;Change over 7D;Diff 7 Day Incidence;Naive R(t) 4D;Naive R(t) 7D;Diff 7D DoD;Diff 7D WoW;Var Lab WoW;Active WoW;RKI Total;Diff Total;RKI 7D Diff last week;7D avg weekly chg;BAV 1st Vacc Total;BAV 2nd Vacc Total;BAV 3rd Vacc Total;BAV 4th Vacc Total;BAV 1st Vacc %;BAV 1st Vacc Day;BAV 1st Vacc Avg;BAV 1st Vacc 7D;BAV 2nd Vacc %;BAV 2nd Vacc Day;BAV 2nd Vacc Avg;BAV 2nd Vacc 7D;BAV 3rd Vacc %;BAV 3rd Vacc Day;BAV 3rd Vacc Avg;BAV 3rd Vacc 7D;BAV 4th Vacc %;BAV 4th Vacc Day;BAV 4th Vacc Avg;BAV 4th Vacc 7D;MUC 1st Vacc Total;MUC 1st Vacc Day;MUC 1st Vacc%;MUC 2nd Vacc Total;MUC 2nd Vacc Day;MUC 2nd Vacc%;MUC 3rd Vacc Total;MUC 3rd Vacc Day;MUC 3rd Vacc%;MUC 4th Vacc Total;MUC 4th Vacc Day;MUC 4th Vacc %;7D Hosp;7D Hosp Incidence;LGL ICU;IVENA Total;DIFF 7D Hosp;YELLOW %;RED %;7D DIFF TOTAL;ICU to Total %;7D Hosp Corrected;7D Hosp Inc Corr;R(t) LMU;7D Hosp Nowcast;Diff Hosp %;LMU Hosp reported;7D SUM LMU rep;LMU Hosp Nowcast;7D SUM LMU NC;MUC HOSP GROWTH;MUC HOSP NORM GR
2022-07-06;Wed, 6;568000;20661;544906;2058;2393;;2393;0;8,1 %;1152;1241;1;10;11561;11864;6,02 %;777,1;797,5;752,2;-9454;-9082;-8858;-8114;40,25 %;28987;11666;28058;273;8;15;296;28;45,3;1,12;1,11;2 %;24,8 %;4,4 %;4286;565567;2433;2358;1686;9893436;9874986;7690847;600032;75,08 %;183;129;906;74,94 %;412;236;1654;58,37 %;1509;891;6239;4,55 %;5119;2880;20157;1083847;11;72,85 %;1061004;14;71,32 %;707335;52;47,55 %;68412;124;4,60 %;792;6,01;140;2033;-14,84 %;109,00 %;23,33 %;2,57 %;6,89 %;1308;9,93;1,18;1308;100,0 %;221;1236;221;1236;10,45 %;12,81 %
2022-07-07;Thu, 7;569844;22124;546248;2062;1844;;2805;-961;24,1 %;1463;1342;4;12;12373;12408;5,30 %;831,7;834,0;792,0;-10643;-10271;-10047;-9303;40,25 %;28987;11666;28290;287;5;19;311;52;42,0;1,15;1,12;5 %;26,2 %;3,4 %;4262;568372;1472;2578;1909;9893631;9875294;7692075;605688;75,08 %;195;123;858;74,94 %;308;220;1541;58,38 %;1228;829;5802;4,60 %;5656;2959;20716;1083862;15;72,85 %;1061013;9;71,32 %;707390;55;47,55 %;68539;127;4,61 %;924;7,01;143;2085;-0,22 %;113,17 %;23,83 %;6,27 %;6,86 %;1358;10,31;1,20;1358;100,0 %;204;1249;204;1249;20,08 %;23,18 %
2022-07-08;Fri, 8;571724;22531;547610;2064;1880;;1769;111;9,5 %;407;1362;2;10;12534;12561;3,98 %;842,5;844,3;812,0;-12391;-12019;-11795;-11051;40,25 %;28987;11666;28522;298;7;18;323;53;32,3;1,16;1,13;1 %;22,2 %;3,0 %;3888;570141;1583;2286;2012;9893808;9875627;7693425;609980;75,08 %;177;123;860;74,95 %;333;226;1583;58,39 %;1350;881;6170;4,63 %;4292;3182;22273;1083877;15;72,86 %;1061025;12;71,32 %;707438;48;47,55 %;68628;89;4,61 %;964;7,32;146;2156;4,44 %;116,58 %;24,33 %;7,48 %;6,77 %;1399;10,62;1,16;1399;100,0 %;240;1327;240;1327;19,63 %;22,63 %
2022-07-09;Sat, 9;572705;21209;548968;2064;981;;36;945;71,4 %;-1322;1358;0;10;12721;12576;4,28 %;855,1;845,3;810,6;-12401;-12029;-11805;-11061;40,25 %;28987;11666;28755;308;9;18;335;53;34,7;1,14;1,13;0 %;22,2 %;3,1 %;3527;570177;2528;2283;2110;9893849;9875714;7693699;610573;75,08 %;41;123;859;74,95 %;87;223;1561;58,39 %;274;882;6175;4,63 %;593;3201;22408;1083892;15;72,86 %;1061037;12;71,32 %;707486;48;47,56 %;68717;89;4,62 %;926;7,03;142;2227;5,23 %;117,92 %;23,67 %;8,63 %;6,38 %;1415;10,74;1,09;1415;100,0 %;239;1383;239;1383;18,79 %;21,26 %
2022-07-10;Sun, 10;573462;19830;550373;2064;757;;26;731;0,0 %;-1378;1404;0;10;12752;12576;4,51 %;857,2;845,3;808,8;-9646;-9274;-9050;-8306;40,25 %;28987;11666;28987;319;11;17;347;52;36,5;1,12;1,13;0 %;21,9 %;3,8 %;3382;570203;3259;2258;2199;9893890;9875801;7693973;611167;75,08 %;41;123;858;74,95 %;87;220;1539;58,39 %;274;883;6179;4,64 %;594;3220;22543;1083908;16;72,86 %;1061049;12;71,32 %;707534;48;47,56 %;68808;91;4,63 %;898;6,81;138;2300;6,02 %;118,58 %;23,00 %;9,73 %;6,00 %;1423;10,80;1,04;1423;100,0 %;164;1434;164;1434;17,63 %;20,38 %
2022-07-11;Mon, 11;575773;20966;551840;2067;2311;;2603;-292;-6,4 %;1135;1468;3;10;12789;12398;4,94 %;859,6;833,4;794,2;-9483;-9111;-8887;-8143;40,46 %;35026;14171;29850;322;13;23;358;60;39,2;1,07;1,11;-1 %;14,0 %;4,7 %;2980;572806;2967;1519;2204;9894032;9876028;7694731;613958;75,09 %;142;130;913;74,95 %;227;232;1624;58,40 %;758;909;6362;4,66 %;2791;3340;23383;1083957;49;72,86 %;1061154;105;71,33 %;708019;485;47,59 %;70613;1805;4,75 %;928;7,04;154;2404;20,36 %;128,58 %;25,67 %;12,18 %;6,41 %;1543;11,71;1,03;1543;100,0 %;169;1465;169;1465;20,13 %;17,95 %
2022-07-12;Tue, 12;578678;22389;553311;2067;2905;;2894;11;4,6 %;1424;1470;0;10;13071;12526;6,05 %;878,6;842,0;794,0;-9984;-9612;-9388;-8644;40,46 %;35026;14171;30712;319;12;23;354;54;48,0;1,03;1,09;1 %;7,2 %;5,9 %;2880;575700;2978;842;2018;9894217;9876373;7696201;621504;75,09 %;185;138;964;74,95 %;345;257;1799;58,41 %;1470;980;6863;4,72 %;7546;3799;26591;1083986;29;72,86 %;1061164;10;71,33 %;708121;102;47,60 %;71008;395;4,77 %;1016;7,71;156;2428;28,93 %;134,58 %;26,00 %;18,27 %;6,43 %;1615;12,26;1,06;1615;100,0 %;295;1532;295;1532;18,00 %;15,16 %
2022-07-13;Wed, 13;580997;23365;554785;2068;2319;;2450;-131;2,4 %;976;1474;1;10;12997;12583;5,91 %;873,6;845,8;798,6;-9629;-9257;-9033;-8289;40,46 %;35026;14171;31575;315;8;21;344;48;47,2;1,01;1,06;0 %;6,1 %;7,3 %;2704;578150;2847;719;1784;9894374;9876669;7697449;628534;75,09 %;157;134;938;74,95 %;296;240;1683;58,42 %;1248;943;6602;4,77 %;7030;4072;28502;1084010;24;72,86 %;1061174;10;71,33 %;708199;78;47,60 %;71219;211;4,79 %;1089;8,26;165;2445;37,50 %;140,83 %;27,50 %;20,27 %;6,75 %;1690;12,83;1,11;1690;100,0 %;302;1613;302;1613;16,22 %;15,38 %
2022-07-14;Thu, 14;583289;23985;556339;2068;2292;;2174;118;-22,5 %;620;1554;0;6;13445;11952;12,27 %;903,7;803,4;715,6;-10034;-9662;-9438;-8694;40,46 %;35026;14171;32438;317;10;25;352;41;87,8;0,99;1,03;-5 %;-3,7 %;8,8 %;1861;580324;2965;-456;1350;9894522;9876956;7698836;636263;75,09 %;148;127;891;74,96 %;287;237;1662;58,43 %;1387;966;6761;4,83 %;7729;4368;30575;1084033;23;72,87 %;1061178;4;71,33 %;708266;67;47,61 %;71467;248;4,80 %;980;7,44;185;2544;6,06 %;148,00 %;30,83 %;22,01 %;7,27 %;1776;13,48;1,13;1776;100,0 %;280;1689;280;1689;13,18 %;10,45 %
2022-07-15;Fri, 15;585425;24652;558008;2068;2136;;2336;-200;32,1 %;667;1669;0;4;13701;12519;5,52 %;920,9;841,5;797,5;-12334;-11962;-11738;-10994;40,46 %;35026;14171;33301;332;12;25;369;46;44,0;0,99;1,01;5 %;-0,3 %;10,6 %;2121;582660;2765;-42;1018;9894694;9877272;7700143;642786;75,09 %;172;127;886;74,96 %;316;235;1645;58,44 %;1307;960;6718;4,88 %;6523;4687;32806;1084059;26;72,87 %;1061196;18;71,33 %;708347;81;47,61 %;71708;241;4,82 %;1246;9,46;183;2656;29,25 %;155,42 %;30,50 %;23,19 %;6,89 %;1865;14,15;1,11;1865;100,0 %;307;1756;307;1756;14,24 %;11,41 %
2022-07-16;Sat, 16;586527;22962;559703;2068;1102;;5;1097;-86,1 %;-1690;1695;0;4;13822;12488;5,57 %;929,1;839,4;795,1;-12313;-11941;-11717;-10973;40,46 %;35026;14171;34163;348;15;25;388;53;44,3;0,99;1,00;-0 %;-0,7 %;12,5 %;1753;582665;3862;-88;679;9894754;9877384;7700507;643937;75,09 %;60;129;905;74,96 %;112;239;1670;58,44 %;364;973;6808;4,89 %;1151;4766;33364;1084085;26;72,87 %;1061215;19;71,33 %;708428;81;47,62 %;71950;242;4,84 %;1193;9,05;186;2768;28,83 %;156,42 %;31,00 %;24,29 %;6,72 %;1877;14,24;1,05;1877;100,0 %;295;1812;295;1812;15,82 %;12,99 %
2022-07-17;Sun, 17;587415;21197;561476;2068;888;;8;880;-69,2 %;-1765;1773;0;4;13953;12470;5,65 %;937,9;838,2;793,4;-9718;-9346;-9122;-8378;40,46 %;35026;14171;35026;364;17;25;406;59;44,8;0,99;0,99;-0 %;-0,8 %;14,7 %;1367;582673;4742;-106;341;9894814;9877496;7700871;645088;75,09 %;60;132;924;74,96 %;112;242;1695;58,44 %;364;985;6898;4,90 %;1151;4846;33921;1084102;17;72,87 %;1061238;23;71,33 %;708586;158;47,63 %;73053;1103;4,91 %;1159;8,80;188;2880;29,06 %;159,75 %;31,33 %;25,22 %;6,53 %;1917;14,55;1,00;1917;100,0 %;200;1848;200;1848;17,00 %;14,11 %
2022-07-18;Mon, 18;590117;22303;563270;2069;2702;;2900;-198;11,4 %;1106;1794;1;2;14344;12767;6,38 %;964,2;858,2;806,7;-9724;-9352;-9128;-8384;43,49 %;31637;13760;34542;372;9;32;413;55;51,5;1,02;1,00;2 %;3,0 %;15,7 %;1337;585573;4544;369;177;9894937;9877684;7701690;648528;75,09 %;123;129;905;74,96 %;188;237;1656;58,45 %;819;994;6959;4,92 %;3440;4939;34570;1084120;18;72,87 %;1061262;24;71,34 %;708745;159;47,64 %;74156;1103;4,98 %;1118;8,48;205;3065;20,47 %;166,50 %;34,17 %;27,50 %;6,69 %;1998;15,16;0,98;1998;100,0 %;234;1913;234;1913;15,36 %;15,53 %
2022-07-19;Tue, 19;592969;23646;565067;2072;2852;;3140;-288;8,5 %;1343;1797;3;5;14291;13013;6,22 %;960,6;874,7;823,5;-10414;-10042;-9818;-9074;43,49 %;31637;13760;34058;372;9;32;413;59;51,2;1,02;1,01;2 %;3,9 %;15,7 %;1257;588713;4256;487;126;9895094;9877986;7702965;656283;75,09 %;157;125;877;74,96 %;302;230;1613;58,46 %;1275;966;6764;4,98 %;7755;4968;34779;1084145;25;72,87 %;1061279;17;71,34 %;708847;102;47,65 %;74443;287;5,00 %;1258;9,55;204;3082;23,82 %;176,08 %;34,00 %;26,94 %;6,62 %;2113;16,04;1,00;2113;100,0 %;367;1985;367;1985;16,67 %;16,61 %
2022-07-20;Wed, 20;595305;24965;566863;2076;2336;;3115;-779;27,1 %;1318;1797;4;8;14308;13678;6,33 %;961,7;919,4;864,7;-11355;-10983;-10759;-10015;43,49 %;31637;13760;33574;391;10;38;439;95;54,7;1,05;1,02;5 %;8,7 %;14,7 %;1600;591828;3477;1095;180;9895286;9878357;7704115;662772;75,10 %;192;130;912;74,97 %;371;241;1688;58,47 %;1150;952;6666;5,03 %;6489;4891;34238;1084160;15;72,87 %;1061299;20;71,34 %;708896;49;47,65 %;74624;181;5,02 %;1353;10,27;212;3128;24,24 %;181,67 %;35,33 %;27,93 %;6,78 %;2180;16,54;1,05;2180;100,0 %;360;2043;360;2043;27,62 %;24,13 %
2022-07-21;Thu, 21;597356;25998;568634;2076;2051;;2804;-753;29,0 %;1033;1771;0;8;14067;14308;4,63 %;945,5;961,7;919,1;-11823;-11451;-11227;-10483;43,49 %;31637;13760;33089;397;10;36;443;91;42,6;1,09;1,05;5 %;19,7 %;12,8 %;2013;594632;2724;2356;582;9895474;9878690;7705629;671057;75,10 %;188;136;952;74,97 %;333;248;1734;58,48 %;1514;970;6793;5,09 %;8285;4971;34794;1084180;20;72,88 %;1061321;22;71,34 %;708955;59;47,65 %;74795;171;5,03 %;1427;10,83;236;3203;45,61 %;188,33 %;39,33 %;25,90 %;7,37 %;2260;17,15;1,09;2260;100,0 %;328;2091;328;2091;25,85 %;25,24 %
2022-07-22;Fri, 22;599329;26312;570424;2081;1973;;2104;-131;-9,9 %;315;1789;5;13;13904;14076;4,62 %;934,6;946,2;904,4;-13922;-13550;-13326;-12582;43,49 %;31637;13760;32605;399;11;36;446;77;41,8;1,10;1,06;-2 %;12,4 %;9,9 %;1660;596736;2593;1557;810;9895658;9879043;7707037;677934;75,10 %;184;138;964;74,97 %;353;253;1771;58,49 %;1408;985;6894;5,14 %;6877;5021;35148;1084193;13;72,88 %;1061334;13;71,34 %;709003;48;47,66 %;74900;105;5,03 %;1494;11,34;244;3285;19,90 %;187,92 %;40,67 %;23,68 %;7,43 %;2255;17,11;1,07;2255;100,0 %;322;2106;322;2106;20,87 %;20,18 %
2022-07-23;Sat, 23;600186;24523;572221;2081;857;;8;849;60,0 %;-1790;1798;0;13;13659;14079;4,69 %;918,1;946,4;904,0;-13922;-13550;-13326;-12582;43,49 %;31637;13760;32121;401;11;35;447;59;42,4;1,11;1,08;0 %;12,7 %;6,3 %;1561;596744;3442;1591;1050;9895711;9879131;7707317;678834;75,10 %;53;137;957;74,97 %;88;250;1747;58,49 %;280;973;6810;5,15 %;900;4985;34897;1084207;14;72,88 %;1061347;13;71,34 %;709051;48;47,66 %;75005;105;5,04 %;1427;10,83;242;3368;19,61 %;187,00 %;40,33 %;21,68 %;7,19 %;2244;17,03;1,02;2244;100,0 %;271;2082;271;2082;15,21 %;15,23 %
2022-07-24;Sun, 24;600837;22833;573929;2081;651;;18;633;125,0 %;-1689;1707;0;13;13422;14089;4,80 %;902,2;947,0;903,6;-11040;-10668;-10444;-9700;43,49 %;31637;13760;31637;404;11;35;450;44;43,4;1,09;1,08;0 %;13,0 %;2,0 %;1636;596762;4075;1619;1296;9895764;9879219;7707597;679734;75,10 %;53;136;950;74,97 %;88;246;1723;58,49 %;280;961;6726;5,16 %;900;4949;34646;1084221;14;72,88 %;1061361;14;71,34 %;709101;50;47,66 %;75110;105;5,05 %;1356;10,29;245;3451;17,00 %;187,58 %;40,83 %;19,83 %;7,10 %;2251;17,08;0,98;2251;100,0 %;186;2068;186;2068;10,84 %;10,99 %
2022-07-25;Mon, 25;602893;23643;575717;2083;2056;;2598;-542;-10,4 %;810;1788;2;14;12776;13787;5,70 %;858,8;926,7;876,7;-10498;-10126;-9902;-9158;36,18 %;27379;9906;31029;423;13;40;476;63;50,0;1,04;1,06;-2 %;8,0 %;-1,6 %;1340;599360;3533;1020;1389;9895874;9879380;7708240;682539;75,10 %;110;134;937;74,97 %;161;242;1696;58,50 %;643;936;6550;5,18 %;2805;4859;34011;1084261;40;72,88 %;1061443;82;71,35 %;709492;391;47,69 %;77923;2813;5,24 %;1359;10,31;264;3557;21,56 %;190,33 %;44,00 %;16,05 %;7,42 %;2284;17,33;0,97;2284;100,0 %;202;2036;202;2036;15,25 %;13,71 %
2022-07-26;Tue, 26;604628;24066;577501;2083;1735;;2207;-472;-29,7 %;423;1784;0;11;11659;12854;5,43 %;783,7;864,0;819,5;-9590;-9218;-8994;-8250;36,18 %;27379;9906;30420;419;12;40;471;58;44,5;1,00;1,04;-7 %;-1,2 %;-4,5 %;419;601567;3061;-159;1297;9896013;9879704;7709713;690517;75,10 %;139;131;919;74,98 %;324;245;1718;58,51 %;1473;964;6748;5,24 %;7978;4891;34234;1084288;27;72,88 %;1061477;34;71,35 %;709593;101;47,70 %;78182;259;5,26 %;1487;11,28;285;3502;18,20 %;187,00 %;47,50 %;13,63 %;8,14 %;2244;17,03;0,97;2244;100,0 %;344;2013;344;2013;14,04 %;12,63 %
2022-07-27;Wed, 27;606152;24743;579283;2083;1524;;2459;-935;-21,1 %;678;1781;0;7;10847;12198;4,94 %;729,1;819,9;781,3;-9245;-8873;-8649;-7905;36,18 %;27379;9906;29812;422;14;39;475;36;38,6;0,94;1,01;-5 %;-10,8 %;-6,9 %;-221;604026;2126;-1480;929;9896200;9880038;7711070;698145;75,10 %;187;131;914;74,98 %;334;240;1681;58,52 %;1357;994;6955;5,30 %;7628;5053;35373;1084313;25;72,88 %;1061487;10;71,35 %;709653;60;47,70 %;78368;186;5,27 %;1494;11,34;261;3364;10,42 %;183,42 %;43,50 %;7,54 %;7,76 %;2201;16,70;1,00;2201;100,0 %;304;1957;304;1957;8,20 %;7,93 %
2022-07-28;Thu, 28;607349;24528;581106;2084;1197;;1608;-411;-42,7 %;-216;1824;1;8;9993;11002;3,85 %;671,7;739,5;712,1;-8749;-8377;-8153;-7409;36,18 %;27379;9906;29204;423;13;35;471;28;27,4;0,88;0,96;-10 %;-23,1 %;-8,8 %;-1470;605634;1715;-3306;120;9896405;9880393;7712443;706261;75,10 %;205;133;931;74,98 %;355;243;1703;58,53 %;1373;973;6814;5,36 %;8116;5029;35204;1084325;12;72,89 %;1061501;14;71,35 %;709711;58;47,70 %;78377;9;5,27 %;1397;10,60;252;3287;-2,10 %;170,33 %;42,00 %;2,62 %;7,67 %;2044;15,51;1,00;2044;100,0 %;241;1870;241;1870;6,32 %;6,55 %
2022-07-29;Fri, 29;608223;23854;582965;2088;874;;1185;-311;-43,7 %;-674;1859;4;7;8894;10083;1,89 %;597,8;677,8;665,2;-9926;-9554;-9330;-8586;36,18 %;27379;9906;28596;418;14;35;467;21;12,6;0,82;0,91;-8 %;-28,4 %;-10,2 %;-2459;606819;1404;-3993;-673;9896613;9880752;7713793;711989;75,11 %;208;136;955;74,98 %;359;244;1709;58,54 %;1350;965;6756;5,40 %;5728;4865;34055;1084345;20;72,89 %;1061525;24;71,35 %;709711;0;47,70 %;78377;0;5,27 %;1366;10,37;238;3247;-8,57 %;165,75 %;39,67 %;-1,16 %;7,33 %;1989;15,09;0,96;1989;100,0 %;231;1779;231;1779;4,71 %;4,76 %
2022-07-30;Sat, 30;608651;21907;584919;2088;428;;7;421;-12,5 %;-1947;1954;0;7;8465;10082;1,96 %;569,0;677,7;664,7;-9915;-9543;-9319;-8575;36,18 %;27379;9906;27987;414;16;36;466;19;13,0;0,79;0,87;-0 %;-28,4 %;-11,2 %;-2616;606826;1825;-3997;-1471;9896672;9880851;7714051;712709;75,11 %;59;137;961;74,99 %;99;246;1720;58,54 %;258;962;6734;5,41 %;720;4839;33875;1084366;21;72,89 %;1061549;24;71,35 %;709822;111;47,71 %;78791;414;5,30 %;1313;9,96;247;3207;-7,99 %;164,75 %;41,17 %;-4,78 %;7,70 %;1977;15,00;0,89;1977;100,0 %;187;1695;187;1695;4,25 %;3,24 %
2022-07-31;Sun, 31;609037;19870;586963;2088;386;;7;379;-61,1 %;-2037;2044;0;7;8200;10071;2,02 %;551,2;676,9;663,5;-7324;-6952;-6728;-5984;36,18 %;27379;9906;27379;409;18;37;464;14;13,4;0,78;0,84;-0 %;-28,5 %;-11,7 %;-2964;606833;2204;-4018;-2276;9896731;9880951;7714310;713430;75,11 %;59;138;967;74,99 %;100;247;1732;58,54 %;259;959;6713;5,41 %;721;4814;33696;1084382;16;72,89 %;1061590;41;71,36 %;710014;192;47,73 %;80216;1425;5,39 %;1234;9,36;258;3167;-9,00 %;160,75 %;43,00 %;-8,23 %;8,15 %;1929;14,64;0,81;1929;100,0 %;138;1647;138;1647;3,11 %;1,24 %
2022-08-01;Mon, 1;610200;19789;588974;2088;1163;;1930;-767;-25,7 %;-81;2011;0;5;7307;9403;4,02 %;491,2;632,0;607,6;-7047;-6675;-6451;-5707;30,79 %;21424;6596;26528;408;18;37;463;-13;24,4;0,80;0,82;-7 %;-31,8 %;-12,4 %;-3854;608763;1437;-4384;-3048;9896822;9881106;7714911;716010;75,11 %;91;135;948;74,99 %;155;247;1726;58,55 %;601;953;6671;5,43 %;2580;4782;33471;1084398;16;72,89 %;1061631;41;71,36 %;710207;193;47,74 %;81642;1426;5,49 %;1150;8,73;247;3224;-15,38 %;145,00 %;41,17 %;-9,36 %;7,66 %;1740;13,20;0,76;1740;100,0 %;146;1591;146;1591;-2,73 %;-3,55 %
2022-08-02;Tue, 2;611407;19131;590986;2100;1207;;1354;-147;-38,6 %;-657;2011;12;17;6779;8550;3,53 %;455,7;574,7;555,1;-5942;-5570;-5346;-4602;30,79 %;21424;6596;25678;374;13;34;421;-50;19,6;0,83;0,81;-9 %;-33,5 %;-13,0 %;-4934;610117;1290;-4304;-3640;9896950;9881337;7715984;721467;75,11 %;128;134;937;74,99 %;231;233;1633;58,56 %;1073;896;6271;5,48 %;5457;4421;30950;1084420;22;72,89 %;1061645;14;71,36 %;710267;60;47,74 %;81716;74;5,49 %;1118;8,48;238;3021;-24,82 %;134,08 %;39,67 %;-13,74 %;7,88 %;1609;12,21;0,75;1609;100,0 %;229;1476;229;1476;-10,62 %;-10,74 %
2022-08-03;Wed, 3;612275;18130;592998;2103;868;;1011;-143;-58,9 %;-1002;2013;3;20;6123;7102;3,42 %;411,6;477,4;461,6;-5345;-4973;-4749;-4005;30,79 %;21424;6596;24827;371;11;28;410;-65;15,8;0,81;0,79;-17 %;-41,8 %;-13,8 %;-6614;611128;1147;-5096;-4157;9897147;9881617;7716988;726582;75,11 %;197;135;947;74,99 %;280;226;1579;58,56 %;1004;845;5918;5,51 %;5115;4062;28437;1084447;27;72,89 %;1061660;15;71,36 %;710318;51;47,75 %;81917;201;5,51 %;1093;8,29;224;2911;-26,84 %;125,83 %;37,33 %;-13,47 %;7,69 %;1510;11,46;0,77;1510;100,0 %;214;1386;214;1386;-13,68 %;-12,09 %
2022-08-04;Thu, 4;613026;16923;594968;2103;751;;763;-12;-52,5 %;-1207;1970;0;19;5677;6257;3,80 %;381,6;420,6;405,2;-4923;-4551;-4327;-3583;30,79 %;21424;6596;23976;353;14;37;404;-67;15,4;0,76;0,77;-12 %;-43,1 %;-14,7 %;-7604;611891;1135;-4745;-4362;9897284;9881866;7718153;732534;75,11 %;137;126;879;74,99 %;249;210;1473;58,57 %;1165;816;5710;5,56 %;5952;3753;26273;1084453;6;72,89 %;1061668;8;71,36 %;710382;64;47,75 %;82006;89;5,51 %;1056;8,01;222;2844;-24,41 %;123,08 %;37,00 %;-13,48 %;7,81 %;1477;11,21;0,78;1477;100,0 %;204;1349;204;1349;-14,23 %;-16,55 %
2022-08-05;Fri, 5;613779;15881;596804;2110;753;;794;-41;-33,0 %;-1042;1836;7;22;5556;5866;6,51 %;373,5;394,3;370,2;-5710;-5338;-5114;-4370;30,79 %;21424;6596;23125;348;14;35;397;-70;24,1;0,70;0,76;-6 %;-41,8 %;-15,7 %;-7973;612685;1094;-4217;-4394;9897409;9882099;7719191;736746;75,11 %;125;114;796;75,00 %;233;192;1347;58,58 %;1038;771;5398;5,59 %;4212;3537;24757;1084459;6;72,89 %;1061674;6;71,36 %;710400;18;47,75 %;82053;47;5,52 %;1040;7,89;229;2844;-23,87 %;120,42 %;38,17 %;-12,41 %;8,05 %;1445;10,97;0,76;1445;100,0 %;206;1324;206;1324;-14,99 %;-16,75 %
2022-08-06;Sat, 6;614118;14150;598547;2110;339;;12;327;71,4 %;-1731;1743;0;22;5467;5871;6,74 %;367,5;394,6;369,7;-5715;-5343;-5119;-4375;30,79 %;21424;6596;22275;342;13;33;388;-78;24,9;0,66;0,74;0 %;-41,8 %;-16,7 %;-7756;612697;1421;-4211;-4425;9897464;9882196;7719465;737506;75,11 %;55;113;792;75,00 %;97;192;1345;58,58 %;274;773;5414;5,60 %;760;3542;24797;1084465;6;72,90 %;1061680;6;71,36 %;710418;18;47,75 %;82100;47;5,52 %;997;7,57;227;2843;-24,07 %;119,83 %;37,83 %;-11,35 %;7,98 %;1438;10,91;0,71;1438;100,0 %;176;1313;176;1313;-16,74 %;-17,39 %
2022-08-07;Sun, 7;614409;12584;600118;2110;291;;5;286;-28,6 %;-1567;1572;0;22;5372;5869;6,85 %;361,1;394,5;369,2;-3790;-3418;-3194;-2450;30,79 %;21424;6596;21424;336;13;32;381;-83;25,3;0,68;0,74;-0 %;-41,7 %;-17,9 %;-7286;612702;1707;-4202;-4451;9897520;9882293;7719739;738267;75,11 %;56;113;789;75,00 %;97;192;1342;58,58 %;274;776;5429;5,60 %;761;3548;24837;1084471;6;72,90 %;1061686;6;71,36 %;710437;19;47,75 %;82148;48;5,52 %;959;7,28;223;2843;-22,29 %;120,00 %;37,17 %;-10,23 %;7,84 %;1440;10,93;0,67;1440;100,0 %;106;1281;106;1281;-17,89 %;-17,85 %
2022-08-08;Mon, 8;615196;12435;601559;2111;787;;1292;-505;-33,1 %;-148;1440;1;23;4996;5231;6,80 %;335,8;351,6;329,2;-3728;-3356;-3132;-2388;24,49 %;16738;4099;20755;340;13;34;387;-76;22,4;0,73;0,73;-11 %;-44,4 %;-18,9 %;-7354;613994;1202;-4172;-4421;9897603;9882437;7720584;740624;75,11 %;83;112;781;75,00 %;144;190;1331;58,59 %;845;810;5673;5,62 %;2357;3516;24614;1084529;58;72,90 %;1061761;75;71,37 %;710837;400;47,78 %;84375;2227;5,67 %;754;5,72;219;2675;-34,43 %;110,00 %;36,50 %;-17,03 %;8,19 %;1320;10,02;0,66;1320;100,0 %;117;1252;117;1252;-16,41 %;-16,67 %
2022-08-09;Tue, 9;615870;11787;602999;2116;674;;792;-118;-41,5 %;-648;1440;5;16;4463;4669;3,87 %;300,0;313,8;302,1;-3509;-3137;-2913;-2169;24,49 %;16738;4099;20085;353;16;34;403;-18;11,7;0,78;0,71;-11 %;-45,4 %;-19,8 %;-7345;614786;1084;-3881;-4361;9897702;9882666;7721539;745324;75,11 %;99;107;752;75,00 %;229;190;1329;58,60 %;955;794;5555;5,66 %;4700;3408;23857;1084547;18;72,90 %;1061796;35;71,37 %;710932;95;47,79 %;84573;198;5,68 %;883;6,70;223;2596;-21,02 %;106,00 %;37,17 %;-14,07 %;8,59 %;1272;9,65;0,68;1272;100,0 %;191;1214;191;1214;-4,28 %;-5,61 %
